,Unnamed: 0,s3ic_id,num_dep,region,department,city,name,lat,lon,last_inspection,regime,seveso,family,active,code_postal,code_insee,code_naf
18481,20746,0065.01518,77,ILE DE FRANCE,SEINE ET MARNE,MAROLLES SUR SEINE,KNAUF ILE DE FRANCE,704689,6809719,2020-07-28,E,NS,Industries,En fonctionnement,77130,77279,46.73A
18482,20747,0065.01524,77,ILE DE FRANCE,SEINE ET MARNE,MAROLLES SUR SEINE,SEINE ET MARNE ENROBES,705280,6809690,2019-07-22,E,NS,Industries,En fonctionnement,77130,77279,23.99Z
18483,20748,0065.01525,77,ILE DE FRANCE,SEINE ET MARNE,MAROLLES SUR SEINE,Société Nouvelle de Ballastières,700749,6810161,2015-11-24,E,NS,Industries,En fonctionnement,77130,77279,08.12Z
18484,20749,0065.01529,77,ILE DE FRANCE,SEINE ET MARNE,MARY SUR MARNE,HELIO PRINT (ex H2D ex QUEBECOR ),702484,6879856,2020-12-28,A,NS,Industries,En fonctionnement,77440,77280,
18485,20750,0065.01550,77,ILE DE FRANCE,SEINE ET MARNE,MEAUX,DEFI GROUP,693552,6873854,2015-09-15,E,NS,Industries,En fonctionnement,77040,77284,
18486,20751,0065.01584,77,ILE DE FRANCE,SEINE ET MARNE,MEAUX,THIMEAU MAGIC RAMBO-ELIS,693200,6873814,2018-02-15,E,NS,Industries,En fonctionnement,77040,77284,
18487,20752,0065.01602,77,ILE DE FRANCE,SEINE ET MARNE,MEAUX,BASF (ex COGNIS FRANCE SIDOBRE SINNOVA),694601,6871898,2021-01-07,A,SH,Industries,En fonctionnement,77100,77284,
18488,20754,0065.01663,77,ILE DE FRANCE,SEINE ET MARNE,LE MEE SUR SEINE,CGCU Cie GEOTHERMIQUE CHAUFFAGE URBAIN,672866,6827106,2016-11-14,E,NS,Industries,En fonctionnement,77350,77285,
18489,20755,0065.01684,77,ILE DE FRANCE,SEINE ET MARNE,MELUN,SC2M Chauffage Melun Montaigu,674741,6828079,2016-03-08,E,NS,Industries,En fonctionnement,77000,77288,35.30Z
18490,20757,0065.01695,77,ILE DE FRANCE,SEINE ET MARNE,MELUN,COOPERATION PHARMACEUTIQUE FRANCAISE,675117,6825452,2015-01-27,A,NS,Industries,En fonctionnement,77020,77288,
18491,20758,0065.01730,77,ILE DE FRANCE,SEINE ET MARNE,LE MESNIL AMELOT,SED ENTREPOTS ED.DUBOIS & FILS,670450,6880259,2017-11-14,A,NS,Industries,En fonctionnement,77990,77291,
18492,20759,0065.01736,77,ILE DE FRANCE,SEINE ET MARNE,LE MESNIL AMELOT,ADP-CHARLES DE GAULLE,668984,6879041,2021-03-09,A,NS,Industries,En fonctionnement,77990,77291,
18493,20760,0065.01747,77,ILE DE FRANCE,SEINE ET MARNE,MITRY MORY,UNIVAR,673448,6875920,2020-06-25,A,SB,Industries,En fonctionnement,77290,77294,46.75Z
18494,20761,0065.01752,77,ILE DE FRANCE,SEINE ET MARNE,MITRY MORY,SCL Logistics (ex. ESL),673267,6875786,2020-01-06,E,NS,Industries,En fonctionnement,77290,77294,
18495,20762,0065.01758,77,ILE DE FRANCE,SEINE ET MARNE,MITRY MORY,TRANSALDIS,674209,6876216,2020-05-26,A,NS,Industries,En fonctionnement,77290,77294,
18496,20763,0065.01768,77,ILE DE FRANCE,SEINE ET MARNE,MITRY MORY,FABRIC EXPO (ex GL EVENTS)(ex IPE),672371,6875716,2020-01-06,E,NS,Industries,En fonctionnement,77290,77294,
18497,20764,0065.01775,77,ILE DE FRANCE,SEINE ET MARNE,MITRY MORY,CANON,674215,6876211,2019-04-16,A,NS,Industries,En fonctionnement,77290,77294,
18498,20765,0065.01791,77,ILE DE FRANCE,SEINE ET MARNE,MITRY MORY,VENTE-PRIVEE LOGISTIQUE,673245,6875832,2017-01-18,E,NS,Industries,En fonctionnement,77290,77294,
18499,20766,0065.01793,77,ILE DE FRANCE,SEINE ET MARNE,MITRY MORY,CIFA,673661,6875415,2018-11-26,E,NS,Industries,En fonctionnement,77290,77294,
18500,20767,0065.01796,77,ILE DE FRANCE,SEINE ET MARNE,MITRY MORY,DEFI GROUP,673563,6875842,2021-01-26,A,NS,Industries,En fonctionnement,77290,77294,25.50B
18501,20768,0065.01807,77,ILE DE FRANCE,SEINE ET MARNE,MITRY MORY,TECHNOS RESINES SERVICES,672764,6875740,2016-03-03,A,NS,Industries,En fonctionnement,77290,77294,
18502,20769,0065.01811,77,ILE DE FRANCE,SEINE ET MARNE,MITRY MORY,SIEGWERK (ex SICPA),673317,6875789,2020-08-26,A,NS,Industries,En fonctionnement,77290,77294,20.30Z
18503,20770,0065.01812,77,ILE DE FRANCE,SEINE ET MARNE,MITRY MORY,AGRANA FRUITS FRANCE (ex ATYS),672923,6875139,2016-03-10,A,NS,Industries,En fonctionnement,77290,77294,10.39B
18504,20771,0065.01820,77,ILE DE FRANCE,SEINE ET MARNE,MITRY MORY,MPRO METROPOLITAINE des PRODUITS ROUTIER,673686,6876000,2017-07-07,E,NS,Industries,En fonctionnement,77290,77294,
18505,20772,0065.01826,77,ILE DE FRANCE,SEINE ET MARNE,MITRY MORY,GAZECHIM,673506,6875964,2020-11-26,A,SH,Industries,En fonctionnement,77290,77294,20.11Z
18506,20773,0065.01831,77,ILE DE FRANCE,SEINE ET MARNE,MITRY MORY,BASF Polyuréthanes,672665,6876170,2018-02-06,A,NS,Industries,En fonctionnement,77290,77294,20.16Z
18507,20774,0065.01834,77,ILE DE FRANCE,SEINE ET MARNE,MITRY MORY,DARTY,673842,6876378,2021-01-14,A,NS,Industries,En fonctionnement,77290,77294,47.54Z
18508,20775,0065.01839,77,ILE DE FRANCE,SEINE ET MARNE,COMPANS,SCI PARCOLOG ,674299,6876694,2020-10-20,A,NS,Industries,En fonctionnement,77290,77123,
18509,20776,0065.01840,77,ILE DE FRANCE,SEINE ET MARNE,MITRY MORY,MESSER FRANCE,673218,6875783,2019-04-16,A,SB,Industries,En fonctionnement,77290,77294,
18510,20777,0065.01842,77,ILE DE FRANCE,SEINE ET MARNE,MITRY MORY,AIR LIQUIDE FRANCE INDUSTRIE,673469,6876102,2019-10-03,A,SB,Industries,En fonctionnement,77290,77294,20.11Z
18511,20778,0065.01856,77,ILE DE FRANCE,SEINE ET MARNE,MOISSY CRAMAYEL,ARGAN,668952,6835392,2018-12-11,E,NS,Industries,En fonctionnement,77550,77296,
18512,20779,0065.01864,77,ILE DE FRANCE,SEINE ET MARNE,MOISSY CRAMAYEL,Air Liquide France Industrie (ALFI),668575,6834973,2020-09-18,A,SH,Industries,En fonctionnement,77550,77296,
18513,20780,0065.01867,77,ILE DE FRANCE,SEINE ET MARNE,MOISSY CRAMAYEL,PROLOGIS,669257,6835300,2015-10-12,A,NS,Industries,En fonctionnement,77550,77296,
18514,20781,0065.01872,77,ILE DE FRANCE,SEINE ET MARNE,MOISSY CRAMAYEL,PLASTI FRANCE,668181,6835629,2014-10-28,E,NS,Industries,En fonctionnement,77550,77296,25.61Z
18515,20782,0065.01875,77,ILE DE FRANCE,SEINE ET MARNE,MONS EN MONTOIS,SIMONOT René,711950,6820357,2014-08-28,E,NS,Industries,En fonctionnement,77520,77298,
18516,20783,0065.01878,77,ILE DE FRANCE,SEINE ET MARNE,MONS EN MONTOIS,"SIMONOT René  ""Fontaine du Ville""",711231,6820117,2015-10-27,E,NS,Industries,En fonctionnement,77520,77298,
18517,20784,0065.01883,77,ILE DE FRANCE,SEINE ET MARNE,MONTEREAU FAULT YONNE,SIRMOTOM,697058,6809994,2018-12-06,E,NS,Industries,En fonctionnement,77130,77305,
18518,20785,0065.01889,77,ILE DE FRANCE,SEINE ET MARNE,MONTEREAU FAULT YONNE,MENDES,698367,6809360,2018-03-21,A,SB,Industries,En fonctionnement,77130,77305,20.13B
18519,20786,0065.01903,77,ILE DE FRANCE,SEINE ET MARNE,MONTEREAU FAULT YONNE,QUARON,698202,6810243,2020-06-03,A,SB,Industries,En fonctionnement,77130,77305,
18520,20787,0065.01904,77,ILE DE FRANCE,SEINE ET MARNE,MONTEREAU FAULT YONNE,REVIVAL,698628,6809826,2020-04-03,A,NS,Industries,En fonctionnement,77130,77305,
18521,20788,0065.01905,77,ILE DE FRANCE,SEINE ET MARNE,MONTEREAU FAULT YONNE,LINDE France s.a.,698766,6810022,2020-10-29,A,SB,Industries,En fonctionnement,77130,77305,
18522,20789,0065.01916,77,ILE DE FRANCE,SEINE ET MARNE,MONTEREAU FAULT YONNE,VILLARD SARL,697786,6809277,2020-11-17,A,NS,Industries,En fonctionnement,77130,77305,25.61Z
18523,20790,0065.01929,77,ILE DE FRANCE,SEINE ET MARNE,MONTEREAU FAULT YONNE,SILEC CABLE,695668,6809385,2020-11-19,A,NS,Industries,En fonctionnement,77130,77305,
18524,20791,0065.01936,77,ILE DE FRANCE,SEINE ET MARNE,MONTEREAU FAULT YONNE,SAM MONTEREAU,698568,6809468,2020-06-12,A,SB,Industries,En fonctionnement,77130,77305,24.10Z
18525,20792,0065.01948,77,ILE DE FRANCE,SEINE ET MARNE,MONTEREAU FAULT YONNE,ERIVA SAS,697112,6810731,2020-01-21,E,NS,Industries,En fonctionnement,77130,77305,35.30Z
18526,20793,0065.01956,77,ILE DE FRANCE,SEINE ET MARNE,MOISSY CRAMAYEL,SAFRAN AIRCRAFT ENGINES,674267,6833769,2020-12-15,A,NS,Industries,En fonctionnement,77550,77296,
18527,20794,0065.01957,77,ILE DE FRANCE,SEINE ET MARNE,MONTEREAU SUR LE JARD,ENROBES 77 ,676274,6833274,2019-04-17,E,NS,Industries,En fonctionnement,77950,77306,23.99Z
18528,20795,0065.01966,77,ILE DE FRANCE,SEINE ET MARNE,MONTHYON,SOMOVAL (UTOM de Monthyon) (SMITOM),686998,6879748,2020-12-04,A,NS,Industries,En fonctionnement,77122,77309,38.21Z
18529,20796,0065.01973,77,ILE DE FRANCE,SEINE ET MARNE,MONTHYON,REP (Décharge de Monthyon),686421,6880032,2020-12-08,A,NS,Industries,En fonctionnement,77122,77309,38.21Z
18530,20797,0065.01978,77,ILE DE FRANCE,SEINE ET MARNE,NANGIS,INITIAL SERVICES TEXTILES (exINITIAL BTB,702444,6828876,2014-06-03,E,NS,Industries,En fonctionnement,77370,77327,77.29Z
18531,20798,0065.01981,77,ILE DE FRANCE,SEINE ET MARNE,MONTIGNY SUR LOING,DOMINGUES Bernard,681263,6803868,,A,NS,Industries,En fonctionnement,77690,77312,
18532,20799,0065.01999,77,ILE DE FRANCE,SEINE ET MARNE,MORMANT,REVETECH,691505,6834984,2020-10-06,A,NS,Industries,En fonctionnement,77720,77317,
18533,20800,0065.02005,77,ILE DE FRANCE,SEINE ET MARNE,MORMANT,SOUFFLET AGRICULTURE (Mormant silos),691615,6834755,2021-03-16,A,NS,Industries,En fonctionnement,77720,77317,
18534,20801,0065.02032,77,ILE DE FRANCE,SEINE ET MARNE,MOUY SUR SEINE,NOURICIA (ex CAB à Mouy),716470,6813968,2021-03-19,A,NS,Industries,En fonctionnement,77480,77325,
18535,20802,0065.02033,77,ILE DE FRANCE,SEINE ET MARNE,MOUY SUR SEINE,SOUFFLET AGRICULTURE (Mouy 49),716905,6813853,2020-10-01,A,NS,Industries,En fonctionnement,77480,77325,
18536,20803,0065.02048,77,ILE DE FRANCE,SEINE ET MARNE,NOISIEL,APS AUTOLUBRIFICATION PRODUIT SYNTHESE,672454,6861056,2018-11-20,A,NS,Industries,En fonctionnement,77186,77337,
18537,20804,0065.02055,77,ILE DE FRANCE,SEINE ET MARNE,NANGIS,LESAFFRE Sucrerie,700676,6829103,2020-12-07,A,NS,Industries,En fonctionnement,77370,77327,10.81Z
18538,20805,0065.02062,77,ILE DE FRANCE,SEINE ET MARNE,NANGIS,VALFRANCE (ex CAB à Nangis),700840,6829333,2021-03-16,A,NS,Industries,En fonctionnement,77370,77327,
18539,20806,0065.02079,77,ILE DE FRANCE,SEINE ET MARNE,NEMOURS,SCI du 5 rue des Moines (ex   STOCK .)  ,679040,6796200,2020-03-10,E,NS,Industries,En fonctionnement,77140,77333,47.65Z
18540,20807,0065.02080,77,ILE DE FRANCE,SEINE ET MARNE,NEMOURS,LES HAUTEURS du LOING ,678020,6797580,2017-11-28,E,NS,Industries,En fonctionnement,77140,77333,
18541,20808,0065.02087,77,ILE DE FRANCE,SEINE ET MARNE,NEMOURS,BEAULIEU PROPERTIES(exDHL STOCK EXPRESS,678170,6797491,2015-01-30,E,NS,Industries,En fonctionnement,77140,77333,
18542,20809,0065.02130,77,ILE DE FRANCE,SEINE ET MARNE,OISSERY,VALFRANCE (Oissery),686403,6885628,2016-02-11,A,NS,Industries,En fonctionnement,77178,77344,
18543,20810,0065.02131,77,ILE DE FRANCE,SEINE ET MARNE,LES ORMES SUR VOULZIE,A2C Granulat,714988,6817210,2020-06-09,A,NS,Carrières,En fonctionnement,77134,77347,
18544,20811,0065.02168,77,ILE DE FRANCE,SEINE ET MARNE,OZOIR LA FERRIERE,OFFREDY  (BEAUDELET),677421,6851722,2020-12-18,A,NS,Industries,En fonctionnement,77330,77350,25.61Z
18545,20812,0065.02173,77,ILE DE FRANCE,SEINE ET MARNE,OZOIR LA FERRIERE,STEN,677058,6851547,2019-11-28,A,NS,Industries,En fonctionnement,77330,77350,25.61Z
18546,20813,0065.02175,77,ILE DE FRANCE,SEINE ET MARNE,OZOIR LA FERRIERE,SAS ARV GROUPE,675799,6851410,2020-10-22,E,NS,Industries,En fonctionnement,77330,77350,
18547,20814,0065.02191,77,ILE DE FRANCE,SEINE ET MARNE,OZOIR LA FERRIERE,DAILLY SOCODAL,676507,6851694,2014-04-23,E,NS,Industries,En fonctionnement,77330,77350,
18548,20815,0065.02209,77,ILE DE FRANCE,SEINE ET MARNE,PECY,CALCAIRES DE LA BRIE,707339,6839280,2020-06-23,A,NS,Carrières,En fonctionnement,77970,77357,08.12Z
18549,20816,0065.02210,77,ILE DE FRANCE,SEINE ET MARNE,PECY,RENARD,705410,6839696,2020-01-16,A,NS,Industries,En fonctionnement,77970,77357,43.34Z
18550,20817,0065.02212,77,ILE DE FRANCE,SEINE ET MARNE,PECY,CEMEX GRANULATS,707378,6840105,2020-01-18,A,NS,Carrières,En fonctionnement,77970,77357,08.12Z
18551,20818,0065.02220,77,ILE DE FRANCE,SEINE ET MARNE,PEZARCHES,SOUFFLET AGRICULTURE (Pézarches),699758,6848340,2019-11-15,A,NS,Industries,En fonctionnement,77131,77360,
18552,20819,0065.02229,77,ILE DE FRANCE,SEINE ET MARNE,LE PIN,FRANCE BUILDING PERFORMANCE SA,673369,6868858,2019-07-23,A,NS,Industries,En fonctionnement,77181,77363,23.52Z
18553,20820,0065.02240,77,ILE DE FRANCE,SEINE ET MARNE,POINCY,SABLIERES DE MEAUX,695439,6873706,2019-05-24,A,NS,Carrières,En fonctionnement,77470,77369,08.12Z
18554,20821,0065.02253,77,ILE DE FRANCE,SEINE ET MARNE,POINCY,ANCEL SAS  (ex ANCEL S.E.A),693333,6875536,2020-02-04,E,NS,Industries,En fonctionnement,77470,77369,
18555,20822,0065.02284,77,ILE DE FRANCE,SEINE ET MARNE,PONTAULT COMBAULT,SAS ARMABESSAIRE,671923,6852701,2018-11-27,A,NS,Industries,En fonctionnement,77340,77373,
18556,20823,0065.02287,77,ILE DE FRANCE,SEINE ET MARNE,PONTAULT COMBAULT,GIACOMINI,672545,6855294,2019-03-20,E,NS,Industries,En fonctionnement,77112,77373,
18557,20824,0065.02306,77,ILE DE FRANCE,SEINE ET MARNE,PONTAULT COMBAULT,CARREFOUR STATIONS SERVICE SAS,671053,6852930,2019-10-18,E,NS,Industries,En fonctionnement,77112,77373,
18558,20825,0065.02310,77,ILE DE FRANCE,SEINE ET MARNE,PONTAULT COMBAULT,AUTO 4,670075,6853116,2016-10-28,E,NS,Industries,En fonctionnement,77112,77373,
18559,20826,0065.02328,77,ILE DE FRANCE,SEINE ET MARNE,PRESLES EN BRIE,FONDERIE MODERNE DE PRESLES,680966,6846209,,A,NS,Industries,En fonctionnement,77220,77377,
18560,20827,0065.02333,77,ILE DE FRANCE,SEINE ET MARNE,PRINGY,MOLD TECH,667735,6824167,2021-01-25,E,NS,Industries,En fonctionnement,77310,77378,25.61Z
18561,20828,0065.02374,77,ILE DE FRANCE,SEINE ET MARNE,PROVINS,MALLET,722556,6829761,2020-07-09,E,NS,Industries,En fonctionnement,77160,77379,38.32Z
18562,20829,0065.02381,77,ILE DE FRANCE,SEINE ET MARNE,REBAIS,VALFRANCE (ex CAB à Rebais),717236,6861190,2019-07-25,A,NS,Industries,En fonctionnement,77510,77385,
18563,20830,0065.02387,77,ILE DE FRANCE,SEINE ET MARNE,QUINCY VOISINS,SAVOY TECHNOLOGY,690067,6866276,2020-10-02,E,NS,Industries,En fonctionnement,77860,77382,26.11Z
18564,20831,0065.02414,77,ILE DE FRANCE,SEINE ET MARNE,LA ROCHETTE,ENTREPOTS PETROLIERS de la HAUTE SEINE,675485,6824284,2020-02-06,A,SB,Industries,En fonctionnement,77000,77389,52.10B
18565,20832,0065.02431,77,ILE DE FRANCE,SEINE ET MARNE,ROZAY EN BRIE,VALFRANCE (ex CAB à Rozay),697000,6842930,2021-03-17,A,NS,Industries,En fonctionnement,77540,77393,
18566,20833,0065.02448,77,ILE DE FRANCE,SEINE ET MARNE,STE COLOMBE,IMERYS CERAMICS FRANCE,720178,6825525,2019-02-05,A,NS,Carrières,En fonctionnement,77650,77404,
18567,20835,0065.02502,77,ILE DE FRANCE,SEINE ET MARNE,ST LOUP DE NAUD,IMERYS CERAMICS FRANCE ,716119,6824801,2021-03-12,A,NS,Carrières,En fonctionnement,77650,77418,
18568,20836,0065.02509,77,ILE DE FRANCE,SEINE ET MARNE,ST LOUP DE NAUD,FLOHE FOUILLERET,717530,6824940,2016-05-03,A,NS,Industries,En fonctionnement,77650,77418,27.12Z
18569,20837,0065.02517,77,ILE DE FRANCE,SEINE ET MARNE,ST MARD,VALFRANCE (St Mard),677895,6881311,2021-03-15,A,NS,Industries,En fonctionnement,77230,77420,
18570,20838,0065.02522,77,ILE DE FRANCE,SEINE ET MARNE,ST MERY,VERMILION REP SAS,687381,6831743,2021-02-05,A,SH,Industries,En fonctionnement,77720,77426,06.10Z
18571,20839,0065.02546,77,ILE DE FRANCE,SEINE ET MARNE,ST PIERRE LES NEMOURS,DUPAS ,676853,6797281,2017-12-18,E,NS,Industries,En fonctionnement,77140,77431,
18572,20840,0065.02548,77,ILE DE FRANCE,SEINE ET MARNE,ST PIERRE LES NEMOURS,SAINT GOBAIN QUARTZ ,676707,6797667,2020-10-22,A,NS,Industries,En fonctionnement,77140,77431,
18573,20841,0065.02556,77,ILE DE FRANCE,SEINE ET MARNE,ST PIERRE LES NEMOURS,SIBELCO France,676445,6797023,2017-10-10,E,NS,Industries,En fonctionnement,77140,77431,08.12Z
18574,20842,0065.02558,77,ILE DE FRANCE,SEINE ET MARNE,ST PIERRE LES NEMOURS,SOPRONEM,676600,6797955,2020-03-10,A,SB,Industries,En fonctionnement,77140,77431,20.41Z
18575,20843,0065.02564,77,ILE DE FRANCE,SEINE ET MARNE,BEAUTHEIL-SAINTS,THIBAULT,703372,6851419,2015-06-17,A,NS,Carrières,En fonctionnement,77120,77433,23.32Z
18576,20844,0065.02601,77,ILE DE FRANCE,SEINE ET MARNE,ST THIBAULT DES VIGNES,MAGIC RAMBO (ou SNC THIMEAU) (ELIS),676020,6863300,2019-05-16,A,NS,Industries,En fonctionnement,77400,77438,
18577,20845,0065.02609,77,ILE DE FRANCE,SEINE ET MARNE,ST THIBAULT DES VIGNES,WILLIAM SAURIN,677122,6863707,2018-10-08,A,NS,Industries,En fonctionnement,77400,77438,10.85Z
18578,20846,0065.02612,77,ILE DE FRANCE,SEINE ET MARNE,ST THIBAULT DES VIGNES,SIETREM (exploitation Novergie IdF),676078,6863950,2020-11-30,A,NS,Industries,En fonctionnement,77400,77438,
18579,20847,0065.02614,77,ILE DE FRANCE,SEINE ET MARNE,ST THIBAULT DES VIGNES,NEOLOG (ex SAINT THIBAULT (C&A),676184,6863264,2020-06-05,E,NS,Industries,En fonctionnement,77400,77438,
18580,20848,0065.02627,77,ILE DE FRANCE,SEINE ET MARNE,SAVIGNY LE TEMPLE,EUROLOG STONE SCI,670070,6830748,2020-06-22,A,SB,Industries,En fonctionnement,77176,77445,
18581,20849,0065.02636,77,ILE DE FRANCE,SEINE ET MARNE,SAVIGNY LE TEMPLE,SCADIF,670128,6832691,2017-08-08,A,NS,Industries,En fonctionnement,77176,77445,46.17A
18582,20850,0065.02645,77,ILE DE FRANCE,SEINE ET MARNE,SAVIGNY LE TEMPLE,AUCHAN CARBURANT (ex AGIP),670238,6831936,2017-05-19,E,NS,Industries,En fonctionnement,77176,77445,
18583,20851,0065.02648,77,ILE DE FRANCE,SEINE ET MARNE,SAVIGNY LE TEMPLE,ALEXANDRALOG FRN05,669881,6831352,2019-01-31,E,NS,Industries,En fonctionnement,77176,77445,
18584,20852,0065.02654,77,ILE DE FRANCE,SEINE ET MARNE,SAVIGNY LE TEMPLE,UGAP UNION GROUPE ACHATS PUBLI,668565,6833901,2019-05-20,E,NS,Industries,En fonctionnement,77176,77445,
18585,20853,0065.02662,77,ILE DE FRANCE,SEINE ET MARNE,SAVIGNY LE TEMPLE,COSMEVA,670138,6832190,2018-11-09,E,NS,Industries,En fonctionnement,77545,77445,20.42Z
18586,20854,0065.02668,77,ILE DE FRANCE,SEINE ET MARNE,SAVIGNY LE TEMPLE,PROUDREED (ex MGF LOGISTIQUE PROVENCE),669805,6831669,2019-07-02,A,NS,Industries,En fonctionnement,77176,77445,
18587,20855,0065.02681,77,ILE DE FRANCE,SEINE ET MARNE,SEPT SORTS,ACOLYANCE,707823,6871999,2021-03-15,A,NS,Industries,En fonctionnement,77260,77448,52.10B
18588,20856,0065.02690,77,ILE DE FRANCE,SEINE ET MARNE,SEPT SORTS,WIAME VRD,707855,6871770,2014-02-04,E,NS,Industries,En fonctionnement,77260,77448,42.11Z
18589,20857,0065.02697,77,ILE DE FRANCE,SEINE ET MARNE,SERVON,AMF Q.S.E. (Ex DIT France II ),668666,6845869,2017-12-14,E,NS,Industries,En fonctionnement,77170,77450,
18590,20858,0065.02704,77,ILE DE FRANCE,SEINE ET MARNE,SIVRY COURTRY,AUTO PIECES OCCASION (ex APR),681292,6825429,2019-07-08,E,NS,Industries,En fonctionnement,77115,77453,45.11Z
18591,20859,0065.02713,77,ILE DE FRANCE,SEINE ET MARNE,SOIGNOLLES EN BRIE,BIG BENNES,680039,6837798,2020-11-17,A,NS,Industries,En fonctionnement,77111,77455,
18592,20860,0065.02721,77,ILE DE FRANCE,SEINE ET MARNE,SOUPPES SUR LOING,Société des Calcaires de Souppes / Loing,681163,6788863,2020-07-01,A,NS,Carrières,En fonctionnement,77460,77458,
18593,20861,0065.02739,77,ILE DE FRANCE,SEINE ET MARNE,SOUPPES SUR LOING,OUVRE FILS Sucrerie et Distillerie,679179,6786878,2020-10-22,A,NS,Industries,En fonctionnement,77460,77458,10.81Z
18594,20862,0065.02744,77,ILE DE FRANCE,SEINE ET MARNE,SOURDUN,IMERYS CERAMICS FRANCE,724815,6825182,2020-09-10,A,NS,Carrières,En fonctionnement,77171,77459,
18595,20863,0065.02756,77,ILE DE FRANCE,SEINE ET MARNE,THOMERY,ADR,684420,6812390,2020-07-23,E,NS,Industries,En fonctionnement,77810,77463,
18596,20864,0065.02782,77,ILE DE FRANCE,SEINE ET MARNE,NOISIEL,Societe immobiliere de Noisiel - NESTLE,672102,6860970,2014-12-16,E,NS,Industries,En fonctionnement,77186,77337,
18597,20865,0065.02803,77,ILE DE FRANCE,SEINE ET MARNE,TOURNAN EN BRIE,BRENNTAG,684374,6848514,2020-12-15,A,SH,Industries,En fonctionnement,77220,77470,46.75Z
18598,20866,0065.02812,77,ILE DE FRANCE,SEINE ET MARNE,TOURNAN EN BRIE,BETON ET MATERIAUX,684119,6848340,2021-03-16,E,NS,Industries,En fonctionnement,77220,77470,
18599,20867,0065.02827,77,ILE DE FRANCE,SEINE ET MARNE,TOURNAN EN BRIE,FERIAUD JEAN,682488,6848825,,A,NS,Industries,En fonctionnement,77220,77470,
18600,20868,0065.02830,77,ILE DE FRANCE,SEINE ET MARNE,TOURNAN EN BRIE,CFGV Cie Française des Grands Vins,683430,6848450,2020-09-17,E,NS,Industries,En fonctionnement,77220,77470,
18601,20869,0065.02841,77,ILE DE FRANCE,SEINE ET MARNE,TRILBARDOU,VEOLIA REP,685177,6870582,2020-06-04,A,NS,Carrières,En fonctionnement,77450,77474,08.12Z
18602,20870,0065.02851,77,ILE DE FRANCE,SEINE ET MARNE,TRILPORT,RECTICEL- PROSEAT,697027,6873248,2018-02-16,A,SB,Industries,En fonctionnement,77470,77475,
18603,20871,0065.02852,77,ILE DE FRANCE,SEINE ET MARNE,TRILPORT,VALOMETAL,697011,6873437,2021-01-28,A,NS,Industries,En fonctionnement,77470,77475,
18604,20872,0065.02855,77,ILE DE FRANCE,SEINE ET MARNE,TROCY EN MULTIEN,CLAMENS SA,696441,6881427,2019-12-05,A,NS,Carrières,En fonctionnement,77440,77476,08.1
18605,20873,0065.02856,77,ILE DE FRANCE,SEINE ET MARNE,URY,LALIQUE BEAUTY SERVICES,669754,6804784,2019-07-10,E,SB,Industries,En fonctionnement,77760,77477,
18606,20874,0065.02865,77,ILE DE FRANCE,SEINE ET MARNE,USSY SUR MARNE,VALFRANCE (Ussy),707458,6872509,2019-07-18,A,NS,Industries,En fonctionnement,77260,77478,
18607,20876,0065.02896,77,ILE DE FRANCE,SEINE ET MARNE,VARENNES SUR SEINE,STLG,697016,6808156,2020-10-15,E,NS,Industries,En fonctionnement,77130,77482,79.90Z
18608,20878,0065.02906,77,ILE DE FRANCE,SEINE ET MARNE,VAUDOY EN BRIE,VERMILION REP,707760,6844738,2020-10-19,A,SH,Industries,En fonctionnement,77141,77486,06.10Z
18609,20879,0065.02951,77,ILE DE FRANCE,SEINE ET MARNE,VAUX LE PENIL,GENERIS,677255,6826840,2020-11-17,A,NS,Industries,En fonctionnement,77000,77487,
18610,20880,0065.02956,77,ILE DE FRANCE,SEINE ET MARNE,VAUX LE PENIL,DYNACAST FRANCE,676571,6826036,2020-01-23,A,NS,Industries,En fonctionnement,77000,77487,24.54Z
18611,20881,0065.02959,77,ILE DE FRANCE,SEINE ET MARNE,VAUX LE PENIL,VALFRANCE,675849,6824129,2021-03-15,A,NS,Industries,En fonctionnement,77000,77487,
18612,20882,0065.02966,77,ILE DE FRANCE,SEINE ET MARNE,VERDELOT,BOURGEOIS FRERES MOULINS DE VERDELOT,726910,6863945,2020-12-22,A,NS,Industries,En fonctionnement,77510,77492,
18613,20883,0065.02969,77,ILE DE FRANCE,SEINE ET MARNE,VERNEUIL L ETANG,VALFRANCE,686864,6838367,2021-03-18,A,NS,Industries,En fonctionnement,77390,77493,
18614,20884,0065.02974,77,ILE DE FRANCE,SEINE ET MARNE,VERNEUIL L ETANG,GRANDS MOULINS DE PARIS (GMP),687051,6838117,2019-11-13,A,NS,Industries,En fonctionnement,77390,77493,
18615,20886,0065.03032,77,ILE DE FRANCE,SEINE ET MARNE,VILLENOY,TEREOS,690301,6871504,2020-07-09,A,NS,Industries,En fonctionnement,77124,77513,
18616,20889,0065.03066,77,ILE DE FRANCE,SEINE ET MARNE,VILLEPARISIS,METASNIERES,672556,6870583,2016-12-14,E,NS,Industries,En fonctionnement,77270,77514,38.32Z
18617,20890,0065.03069,77,ILE DE FRANCE,SEINE ET MARNE,VILLEPARISIS,SUEZ RR IWS Minerals France (exSITA FD),671327,6869728,2020-09-30,A,SH,Industries,En fonctionnement,77270,77514,
